Link_Image,Cand_Name,Cand_Id,Cand_Office,Cand_Office_St,Cand_Office_Dist,Cand_Party_Affiliation,Cand_Incumbent_Challenger_Open_Seat,Total_Receipt,Total_Disbursement,Cash_On_Hand_COP,Debt_Owed_By_Committee,Coverage_End_Date,Cand_Street_1,Cand_Street_2,Cand_City,Cand_State,Cand_Zip,Individual_Itemized_Contribution,Individual_Unitemized_Contribution,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Cand_Contribution,Total_Contribution,Transfer_From_Other_Auth_Committee,Cand_Loan,Other_Loan,Total_Loan,Offsets_To_Operating_Expenditure,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Other_Receipts,Operating_Expenditure,Exempt_Legal_Accounting_Disbursement,Fundraising_Disbursement,Transfer_To_Other_Auth_Committee,Cand_Loan_Repayment,Other_Loan_Repayment,Total_Loan_Repayment,Individual_Refund,Party_Committee_Refund,Other_Committee_Refund,Total_Contribution_Refund,Other_Disbursements,Net_Contribution,Net_Operating_Expenditure,Cash_On_Hand_BOP,Debt_Owe_To_Committee,Coverage_Start_Date
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA02079&tabIndex=1","JONES, MARY","H8VA02079","H","VA","02","REP","CHALLENGER","89806.14","89806.14","0","0","09/03/2018","1411 JAMESTOWN RD","","WILLIAMSBURG","VA","23185","64357.9","25071.77","89429.67","0","0","0","89429.67","0","376.47","0","376.47","0","0","0","0","85029.67","0","0","0","376.47","0","376.47","4400","0","0","4400","0","85029.67","85029.67","0","0","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8UT00309&tabIndex=1","JENSEN, TYRONE","S8UT00309","S","UT","00","OTH","CHALLENGER","0","0","0","0","","175 NORTH 400 EAST","","RICHFIELD","UT","84701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8UT00317&tabIndex=1","KORB, ABE","S8UT00317","S","UT","00","OTH","CHALLENGER","0","0","0","0","","487 NORTH 400 EAST","","PROVO","UT","84606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8UT00325&tabIndex=1","REEVE, CALEB DAN","S8UT00325","S","UT","00","OTH","CHALLENGER","0","0","0","0","","1159 SOUTH 1410 EAST","","PROVO","UT","84606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8UT00333&tabIndex=1","REIKSTHEGN, HEKTOR","S8UT00333","S","UT","00","OTH","CHALLENGER","0","0","0","0","","9580 SOUTH 1335 EAST","","SANDY","UT","84092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KS03163&tabIndex=1","WILLIAMS, SYLVIA","H8KS03163","H","KS","03","DEM","CHALLENGER","317826.27","317826.27","0","0","08/27/2018","14567 GRANADA CIRCLE","","LEAWOOD","KS","66224","52239.95","6454","58693.95","0","0","1132.32","59826.27","0","0","258000","258000","0","0","0","0","299726.34","0","0","0","15399.93","0","15399.93","2700","0","0","2700","0","57126.27","299726.34","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA43143&tabIndex=1","DEMARTINI, FRANK","H8CA43143","H","CA","43","REP","CHALLENGER","39192.04","39192.04","0","0","08/27/2018","6423 WILSHIRE AVE","","LOS ANGELES","CA","90048","25877","9025.79","34902.79","0","0","274.19","35176.98","0","4015.06","0","4015.06","0","0","0","0","32857.41","0","0","0","934.63","0","934.63","5400","0","0","5400","0","29776.98","32857.41","0","0","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8RI01100&tabIndex=1","DONOVAN, PATRICK J","H8RI01100","H","RI","01","REP","CHALLENGER","0","0","0","0","","30 HARRISON AVE","","NEWPORT","RI","02840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TN04200&tabIndex=1","REYNOLDS, STEVEN DOYLE","H6TN04200","H","TN","04","DEM","CHALLENGER","46420.72","39447.81","7549.32","27290.91","07/13/2018","3331 VELVET COURT","","MURFREESBORO","TN","37128","27790.52","9422.33","37212.85","0","0","0","37212.85","0","7319.31","1888.56","9207.87","0","0","0","0","38105.06","0","0","0","0","0","0","0","0","0","0","1342.75","37212.85","38105.06","4704.14","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8RI00169&tabIndex=1","MCKAY, RAYMOND T","S8RI00169","S","RI","00","IND","CHALLENGER","0","0","0","0","","19 BAKERS CREEK ROAD","","WARWICK","RI","02886","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TN04123&tabIndex=1","STEELE, RUSSELL WAYNE MR.","H8TN04123","H","TN","04","IND","CHALLENGER","0","0","0","0","","10 R.D. WILLIAMS CIRCLE","APT. 3","FAYETTEVILLE","TN","37334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VT00141&tabIndex=1","ERICSON, CRIS","H8VT00141","H","VT","00","IND","CHALLENGER","0","0","0","0","","879 CHRUCH ST","","CHESTER","VT","05143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8DE01051&tabIndex=1","WEBB, ANDREW C","H8DE01051","H","DE","00","W","CHALLENGER","0","0","0","0","","8892 DOGWOOD AVE","","SEAFORD","DE","19973","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4WI04266&tabIndex=1","RAYMOND, ROBERT","H4WI04266","H","WI","04","IND","CHALLENGER","0","0","0","0","","1212 A E BURLEIGH ST","","MILWAUKEE","WI","53212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8WV00184&tabIndex=1","HALL, JUSTIN HAYWARD","S8WV00184","S","WV","00","IAP","CHALLENGER","0","0","0","0","","862 CARROLL RD","","CHARLESTON","WV","25314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AL02163&tabIndex=1","WILLIAMS, AUDRI SCOTT 1955","H8AL02163","H","AL","02","DEM","CHALLENGER","35365.02","35210.22","-328","0","06/30/2018","308 JOE COOK ST.","308 JOE COOK ST.","COTTONWOOD","AL","36320","26117","7048.02","33165.02","0","0","2200","35365.02","0","0","0","0","0","0","0","0","35210.22","0","0","0","0","0","0","0","0","0","0","0","35365.02","35210.22","279","0","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA07283&tabIndex=1","JOHNSTON, BRIANNA","H8PA07283","H","PA","07","GRE","OPEN","0","0","0","0","","370 HOPEWELL RD","","ELVERSON","PA","19520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MO00186&tabIndex=1","EARL, ANGELICA","S8MO00186","S","MO","00","DEM","CHALLENGER","2802","3671","925","","06/30/2018","9210 BOBB AVE","","ST LOUIS","MO","63114","2650","0","2650","152","0","0","2802","0","0","0","0","0","0","0","0","3671","0","0","0","0","0","0","0","0","0","0","0","4597","3671","1795","925","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MI14214&tabIndex=1","SOSNOWSKI, MARC","H0MI14214","H","MI","13","UST","OPEN","0","0","0","0","","8488 KINLOCH STREET","","DEARBORN HEIGHTS","MI","48127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MS02183&tabIndex=1","RAY, TROY","H4MS02183","H","MS","02","IND","CHALLENGER","0","0","0","0","","1869 COUNTRY LINE ROAD","","WEST","MS","39192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI13342&tabIndex=1","WILCOXON, D. ETTA","H8MI13342","H","MI","13","GRE","OPEN","0","0","0","0","","2040 WEST MCNICHOLS ROAD","","DETROIT","MI","48203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA07291&tabIndex=1","SALAS, SANDRA TERESA","H8PA07291","H","PA","07","LIB","OPEN","0","0","0","0","","10 BORATEN ROAD","","ROYERSFORD","PA","19468","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8DE00178&tabIndex=1","DE LA FUENTE, ROQUE ROCKY","S8DE00178","S","DE","00","REP","CHALLENGER","15000","15000","0","-4560","10/01/2018","5440 MOOREHOUSE DRIVE","APT 4000","SAN DIEGO","CA","92121","0","0","0","0","0","0","0","0","15000","0","15000","0","0","0","0","10440","0","0","0","4560","0","4560","0","0","0","0","0","0","10440","0","0","06/18/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8HI01283&tabIndex=1","TIPPENS, MICHELLE ROSE","H8HI01283","H","HI","01","LIB","OPEN","0","0","0","0","","1835 AKONE PLACE","","HONOLULU","HI","96819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8HI01291&tabIndex=1","CIPOLLA, JOHN E","H8HI01291","H","HI","01","N","OPEN","0","0","0","0","","2030 KAMEHAMEHA AVENUE","","HONOLULU","HI","96819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR04134&tabIndex=1","BEILSTEIN, MICHAEL ALLAN","H8OR04134","H","OR","04","OTH","CHALLENGER","0","0","0","0","","1214 NW 12TH ST","","CORVALLIS","OR","97330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MS00303&tabIndex=1","SHELTON, JASON","S8MS00303","S","MS","00","DEM","OPEN","75313","72187","3126","14148","06/30/2018","PO BOX 1310","","TUPELO","MS","38802","55570","4595","60165","1000","0","0","61165","0","14148","0","14148","0","0","0","0","57592","0","0","0","0","0","0","14495","0","0","14495","100","46670","57592","0","0","04/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MA03148&tabIndex=1","RYAN, TERENCE J","H8MA03148","H","MA","03","DEM","OPEN","31169","31169","0","0","05/22/2018","6 CARRIAGE WAY","","WESTFORD","MA","01886","20550","10569","31119","0","0","50","31169","0","0","0","0","0","0","0","0","30974","0","0","0","0","0","0","0","0","0","0","195","31169","30974","0","0","10/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MA06091&tabIndex=1","HERNANDEZ, CARLOS ARMANDO","H8MA06091","H","MA","06","REP","CHALLENGER","2927","2756","50","0","03/31/2018","122 HAMILTON ST","","SAUGUS","MA","01906","0","726","726","0","0","2201","2927","0","0","0","0","0","0","0","0","2756","0","0","0","0","0","0","0","0","0","0","0","2927","2756","0","0","05/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8HI00186&tabIndex=1","WHITE, THOMAS EDWARD MR","S8HI00186","S","HI","00","REP","CHALLENGER","0","0","0","0","","1888 KALAKAUA AVE APT 905","","HONOLULU","HI","96815","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY24116&tabIndex=1","BASS, WILLIAM HENRY MR. JR","H8NY24116","H","NY","24","NPA","CHALLENGER","20295.79","20078.33","285.68","0","12/31/2018","225 WILKINSON ST","210","SYRACUSE","NY","13204","11575.72","3106","14681.72","0","0","3614.07","18295.79","0","2000","0","2000","0","0","0","0","18980.33","0","0","0","0","0","0","0","0","0","0","1098","18295.79","18980.33","68.22","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY27176&tabIndex=1","MCMURRAY, NATHAN DOUGLAS","H8NY27176","H","NY","27","DEM","OPEN","1306282.13","1256529.22","11577.01","18000","12/31/2018","1041 FOXCROFT","","GRAND ISLAND","NY","14072","630424.39","495518.11","1125942.5","146565","0","1900","1274407.5","0","18000","0","18000","205.59","0","0","13669.04","1234266.77","0","0","0","0","0","0","3501.34","0","0","3501.34","18761.11","1270906.16","1234061.18","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH01043&tabIndex=1","CHABOT, STEVE","H8OH01043","H","OH","01","REP","INCUMBENT","1949961.72","3026091.86","23418.37","0","12/31/2018","3025 DAYTONA AVE.","","CINCINNATI","OH","452117026","931019","86417.84","1017436.84","932524.88","0","0","1949961.72","0","0","0","0","0","0","0","0","3012436.54","0","0","0","0","0","0","0","0","0","0","13655.32","1949961.72","3012436.54","963447.81","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH05036&tabIndex=1","LATTA, ROBERT EDWARD","H8OH05036","H","OH","05","REP","INCUMBENT","1583581.29","1756583.73","615601.92","0","12/31/2018","1528 MUIRFIELD DRIVE","","BOWLING GREEN","OH","434025211","435700","57524.95","493224.95","1085531.55","1116.95","0","1579873.45","3500","0","0","0","207.84","0","0","0","1478228.73","0","0","0","0","0","0","6850","0","3000","9850","268505","1570023.45","1478020.89","788604.36","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NV00230&tabIndex=1","BAKARI, KAMAU A.","S8NV00230","S","NV","00","IAP","CHALLENGER","0","0","0","0","","1584 SPRING RAIN ROAD","","LAS VEGAS","NV","89142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX29045&tabIndex=1","MORALES, HECTOR ADRIAN MR.","H8TX29045","H","TX","29","DEM","OPEN","11178.04","11121.62","31.32","0","12/31/2018","211 ENGLISH ST.","","HOUSTON","TX","77009","2969.81","8103.23","11073.04","0","0","105","11178.04","0","0","0","0","0","0","0","0","9921.62","0","0","700","0","0","0","0","0","0","0","500","11178.04","9921.62","0","0","04/06/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA01190&tabIndex=1","HOLCOMBE, JESSICA JONES","H8CA01190","H","CA","01","DEM","CHALLENGER","290020.57","290020.57","0","0","08/23/2018","PO BOX 5395","","AUBURN","CA","95602","156234.43","132182.14","288416.57","0","0","104","288520.57","0","1500","0","1500","0","0","0","0","270832.24","0","0","0","1500","0","1500","2671.66","0","0","2671.66","15016.67","285848.91","270832.24","0","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA53076&tabIndex=1","GODA, BRETT","H8CA53076","H","CA","53","REP","CHALLENGER","0","0","0","0","","5333 BALTIMORE DRIVE","APT 24","LA MESA","CA","91942","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL17020&tabIndex=1","POLLARD, WILLIAM CYRUS MR. JR.","H8FL17020","H","FL","17","DEM","OPEN","13262.21","13054.91","207.3","8104.8","09/30/2018","2345 N. CARPENTER RD","","AVON PARK","FL","338259292","2175.08","1033.34","3208.42","0","0","1948.99","5157.41","0","8104.8","0","8104.8","0","0","0","0","13054.91","0","0","0","0","0","0","0","0","0","0","0","5157.41","13054.91","0","0","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8DC03014&tabIndex=1","DEMARCO, ADAM 1985","H8DC03014","H","DC","00","DEM","CHALLENGER","18026","20823","1","0","08/23/2018","1405 POINT STREET","","BALTIMORE","DC","21231","13026","0","2701","0","0","3700","18026","0","0","0","0","0","0","0","0","16320","0","0","0","0","0","0","0","0","0","0","4673","18026","14155","0","0","11/10/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NC11129&tabIndex=1","WOODSMALL, STEVE","H8NC11129","H","NC","11","DEM","CHALLENGER","13478.34","15818.83","-2240.49","0","09/30/2018","PO BOX 803","","BREVARD","NC","28712","7700","4336.23","12036.23","0","0","1442.11","13478.34","0","0","0","0","0","0","0","0","15818.83","0","0","0","0","0","0","0","0","0","0","0","13478.34","15818.83","100","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KS03171&tabIndex=1","KEEGAN, TREVOR","H8KS03171","H","KS","03","REP","CHALLENGER","17660","20553.59","9606.41","-.59","10/01/2018","10016 CENTURY LN","","LENEXA","KS","66215","5160","0","5160","0","0","0","5160","0","12500","0","12500","0","0","0","0","17660","0","0","0","2893.59","0","2893.59","0","0","0","0","0","5160","17660","0","0","04/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TN07092&tabIndex=1","PENFOLD, JOSHUA","H8TN07092","H","TN","07","DEM","OPEN","151","151","0","0","03/31/2018","2194 LOUDENSLAGER DR","","THOMPSONS STATION","TN","37179","0","0","0","0","0","151","151","0","0","0","0","0","0","0","0","151","0","0","0","0","0","0","0","0","0","0","0","151","151","0","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MD03116&tabIndex=1","ADAM DAVIDSON DEMARCO","H8MD03116","H","MD","03","DEM","CHALLENGER","18026","20823","1","0","08/23/2018","627 SOUTH BROADWAY #406","","BALTIMORE","MD","21231","13026","0","2701","0","0","3700","18026","0","0","0","0","0","0","0","0","16320","0","0","0","0","0","0","0","0","0","0","4673","18026","14155","0","0","11/10/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI11312&tabIndex=1","HEISE, KURT","H8MI11312","H","MI","11","REP","OPEN","125850","125850","0","0","04/12/2018","9054 MUIRLAND DRIVE","","PLYMOUTH","MI","48170","25250","600","25850","0","0","0","25850","0","100000","0","100000","0","0","0","0","36590.89","0","0","0","84259.11","0","84259.11","5000","0","0","5000","0","20850","36590.89","0","0","10/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TN06136&tabIndex=1","BRANDON, STEPHEN","H8TN06136","H","TN","06","DEM","OPEN","0","0","0","0","","P.O. BOX 364","","WOODBURY","TN","37190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL12103&tabIndex=1","BEQUETTE, DAVID ALLAN","H8IL12103","H","IL","12","DEM","CHALLENGER","14684.25","14684.25","0","0","06/30/2018","604 S. RAPP","","COLUMBIA","IL","62236","8550","6131","14681","0","0","3","14684","0","0","0","0","0","0","0",".25","14404.25","0","0","0","0","0","0","250","0","0","250","30","14434","14404.25","0","0","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IN06137&tabIndex=1","FERKINHOFF, THOMAS","H8IN06137","H","IN","06","LIB","CHALLENGER","0","0","0","0","","P.O. BOX 63","","WEBSTER","IN","47392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MN05155&tabIndex=1","FLANAGAN, PEGGY","H8MN05155","H","MN","05","DFL","OPEN","12149","12149","0","0","12/31/2017","2945 BRUNSWICK AVENUE S","","ST LOUIS PARK","MN","55416","9250","2854","12104","0","0","45","12149","0","0","0","0","0","0","0","0","9849","0","0","0","0","0","0","2300","0","0","2300","0","9849","9849","0","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH13154&tabIndex=1","LYRAS, LOUIS GEORGE","H8OH13154","H","OH","13","NON","CHALLENGER","30015.4","23922.8","6092.6","24000","12/31/2018","80 CREED CIRCLE","","CAMPBELL","OH","44405","0","0","0","0","0","0","0","0","30000","0","30000","15.4","0","0","0","17922.8","0","0","0","6000","0","6000","0","0","0","0","0","0","17907.4","0","0","01/26/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA02226&tabIndex=1","CAFFREY, ANDY","H6CA02226","H","CA","02","DEM","CHALLENGER","0","0","0","0","","816 LOCUST STREET","APT C","GARBERVILLE","CA","95542","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8UT04053&tabIndex=1","MCADAMS, BEN","H8UT04053","H","UT","04","DEM","CHALLENGER","3384889.76","3306517.59","78372.17","109629.76","12/31/2018","2205 S 1000 E","","SLC","UT","84106","2278517.21","652387.56","2930904.77","445761.91","8223.08","0","3384889.76","0","0","0","0","0","0","0","0","3297517.59","0","0","0","0","0","0","6500","0","2500","9000","0","3375889.76","3297517.59","0","0","10/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA01147&tabIndex=1","WITTMAN, ROBERT J MR.","H8VA01147","H","VA","01","REP","INCUMBENT","1568765.28","2103338.52","357921.36","0","12/31/2018","P O BOX 6","","MONTROSS","VA","22520","714942.91","129670.9","844613.81","711897.05","0","0","1556510.86","0","0","0","0","10849.2","0","0","1405.22","2030328.52","0","0","0","0","0","0","2740","0","1000","3740","69270","1552770.86","2019479.32","892494.6","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA01303&tabIndex=1","WILLIAMS, VANGIE","H8VA01303","H","VA","01","DEM","CHALLENGER","427023.55","316610.25","-412.83","4185.49","12/31/2018","PO BOX  452","","IRVINGTON","VA","22480","241552.31","175626.24","417178.55","4100.64","2075","0","423354.19","0","0","3669.36","3669.36","0","0","0","0","316510.25","0","0","0","0","0","0","100","0","0","100","0","423254.19","316510.25","0","0","01/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA06070&tabIndex=1","VOLOSIN, PETER","H8VA06070","H","VA","06","DEM","OPEN","78262.91","78816.99","-304.14","0","12/31/2018","2607 FAIRWAY DR SW","","ROANOKE","VA","24015","41403.1","36559.81","77962.91","0","0","0","77962.91","0","0","300","300","0","0","0","0","78466.99","0","0","0","0","300","300","0","0","0","0","50","77962.91","78466.99","0","0","07/01/2017"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WI05181&tabIndex=1","VIPOND, JENNIFER HOPPE DR","H8WI05181","H","WI","05","REP","CHALLENGER","47553","48378.83","0","0","12/31/2018","1050 WOODLAND AVE","","ELM GROVE","WI","53122","19900","6400","26300","1000","0","253","27553","0","20000","0","20000","0","0","0","0","43378.83","0","0","0","0","0","0","5000","0","0","5000","0","22553","43378.83","0","0","01/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NC04090&tabIndex=1","LOOR, STEVE","H8NC04090","H","NC","04","REP","CHALLENGER","0","0","0","0","","405 BRIER CROSSINGS LOOP","","DURHAM","NC","27703","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NC09156&tabIndex=1","SCOTT, JEFF","H8NC09156","H","NC","09","LIB","CHALLENGER","0","0","0","0","","1300 BLUEBERRY LN","","CHARLOTTE","NC","28226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NC12119&tabIndex=1","ORTIZ, GABRIEL","H8NC12119","H","NC","12","DEM","CHALLENGER","0","0","0","0","","10020 MONROE RD","SUITE 170 147","MATTHEWS","NC","28105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OK02197&tabIndex=1","CASTALDO, RICHARD MICHAEL","H8OK02197","H","OK","02","LIB","CHALLENGER","20245.69","20666.56","-420.87","4145.93","12/31/2018","15 STATE PARK","APT 1","GROVE","OK","74344","0","190","190","0","0","20055.69","20245.69","0","0","0","0","0","0","0","0","20666.56","0","0","0","0","0","0","0","0","0","0","0","20245.69","20666.56","0","0","07/01/2018"
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OK05109&tabIndex=1","HORN, KENDRA","H8OK05109","H","OK","05","DEM","CHALLENGER","1283785.99","1184293.99","99492","49300","12/31/2018","5909 N. ROSS AVE","","OKLAHOMA CITY","OK","73112","968112.11","209916.37","1178028.48","104557.51","1200","0","1283785.99","0","0","0","0","0","0","0","0","1184293.99","0","0","0","0","0","0","0","0","0","0","0","1283785.99","1184293.99","0","0","07/01/2017"
