"business_id","date","ViolationTypeID","risk_category","description"
77566,"20151006",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77566,"20151006",103157,"Low Risk","Food safety certificate or food handler card not available"
77566,"20180223",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
77566,"20180223",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77566,"20180223",103177,"Low Risk","Non service animal"
77566,"20180223",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77580,"20161014",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77580,"20161014",103141,"Low Risk","Improper food labeling or menu misrepresentation"
77580,"20161014",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
77580,"20151023",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77580,"20151023",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77580,"20151023",103156,"Low Risk","Permit license or inspection report not posted"
77580,"20171227",103142,"Low Risk","Unclean nonfood contact surfaces"
77580,"20171227",103131,"Moderate Risk","Moderate risk vermin infestation"
77580,"20171227",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77580,"20171227",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77580,"20171227",103157,"Low Risk","Food safety certificate or food handler card not available"
77581,"20180427",103131,"Moderate Risk","Moderate risk vermin infestation"
77581,"20170828",103131,"Moderate Risk","Moderate risk vermin infestation"
77611,"20180521",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77611,"20180521",103132,"Moderate Risk","Improper thawing methods "
77611,"20180521",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77611,"20170420",103105,"High Risk","Improper cooling methods"
77611,"20170420",103107,"High Risk","Improper reheating of food"
77611,"20170420",103145,"Low Risk","Improper storage of equipment utensils or linens"
77611,"20170420",103131,"Moderate Risk","Moderate risk vermin infestation"
77611,"20170420",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77611,"20160412",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77611,"20160412",103105,"High Risk","Improper cooling methods"
77611,"20160412",103103,"High Risk","High risk food holding temperature "
77623,"20180605",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77623,"20180605",103103,"High Risk","High risk food holding temperature "
77623,"20180605",103147,"Low Risk","Inadequate ventilation or lighting"
77632,"20171107",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77632,"20171107",103131,"Moderate Risk","Moderate risk vermin infestation"
77632,"20171107",103139,"Low Risk","Improper food storage"
77632,"20160308",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77632,"20160308",103133,"Moderate Risk","Foods not protected from contamination"
77632,"20160308",103139,"Low Risk","Improper food storage"
77642,"20180419",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77642,"20180419",103155,"Low Risk","Unapproved  living quarters in food facility"
77642,"20180419",103147,"Low Risk","Inadequate ventilation or lighting"
77642,"20180419",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77642,"20180419",103133,"Moderate Risk","Foods not protected from contamination"
77642,"20180419",103131,"Moderate Risk","Moderate risk vermin infestation"
77642,"20160630",103138,"Low Risk","Improper storage use or identification of toxic substances"
77642,"20160630",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77642,"20160630",103133,"Moderate Risk","Foods not protected from contamination"
77642,"20160630",103162,"Low Risk","Other low risk violation"
77642,"20160630",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77642,"20170317",103138,"Low Risk","Improper storage use or identification of toxic substances"
77642,"20170317",103161,"Low Risk","Low risk vermin infestation"
77642,"20170317",103133,"Moderate Risk","Foods not protected from contamination"
77642,"20170317",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77642,"20170317",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77644,"20160621",103156,"Low Risk","Permit license or inspection report not posted"
77644,"20160621",103129,"Moderate Risk","Insufficient hot water or running water"
77644,"20160621",103145,"Low Risk","Improper storage of equipment utensils or linens"
77644,"20171130",103138,"Low Risk","Improper storage use or identification of toxic substances"
77644,"20171130",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77645,"20160823",103131,"Moderate Risk","Moderate risk vermin infestation"
77645,"20160823",103102,"High Risk","Unclean hands or improper use of gloves"
77645,"20160823",103103,"High Risk","High risk food holding temperature "
77645,"20160823",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77645,"20160823",103148,"Low Risk","No thermometers or uncalibrated thermometers "
77645,"20160823",103143,"Low Risk","Inadequate warewashing facilities or equipment"
77645,"20160823",103156,"Low Risk","Permit license or inspection report not posted"
77645,"20160823",103139,"Low Risk","Improper food storage"
77645,"20160823",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
77645,"20170320",103133,"Moderate Risk","Foods not protected from contamination"
77645,"20170320",103103,"High Risk","High risk food holding temperature "
77645,"20170320",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77645,"20180413",103131,"Moderate Risk","Moderate risk vermin infestation"
77645,"20180413",103157,"Low Risk","Food safety certificate or food handler card not available"
77651,"20180508",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77651,"20180508",103114,"High Risk","High risk vermin infestation"
77651,"20180508",103139,"Low Risk","Improper food storage"
77651,"20161214",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77651,"20161214",103120,"Moderate Risk","Moderate risk food holding temperature "
77651,"20161214",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77651,"20150923",103148,"Low Risk","No thermometers or uncalibrated thermometers "
77651,"20150923",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77651,"20150923",103143,"Low Risk","Inadequate warewashing facilities or equipment"
77651,"20150923",103161,"Low Risk","Low risk vermin infestation"
77667,"20160929",103114,"High Risk","High risk vermin infestation"
77667,"20160929",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77667,"20160929",103133,"Moderate Risk","Foods not protected from contamination"
77667,"20160929",103103,"High Risk","High risk food holding temperature "
77667,"20160929",103157,"Low Risk","Food safety certificate or food handler card not available"
77667,"20160229",103129,"Moderate Risk","Insufficient hot water or running water"
77667,"20160222",103131,"Moderate Risk","Moderate risk vermin infestation"
77667,"20160222",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77667,"20160222",103103,"High Risk","High risk food holding temperature "
77667,"20180109",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77667,"20180109",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77681,"20160609",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77681,"20160609",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77681,"20160609",103120,"Moderate Risk","Moderate risk food holding temperature "
77681,"20160609",103142,"Low Risk","Unclean nonfood contact surfaces"
77681,"20180301",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77681,"20180301",103114,"High Risk","High risk vermin infestation"
77681,"20180301",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77681,"20180301",103120,"Moderate Risk","Moderate risk food holding temperature "
77681,"20180301",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77681,"20180301",103133,"Moderate Risk","Foods not protected from contamination"
77681,"20180301",103138,"Low Risk","Improper storage use or identification of toxic substances"
77681,"20180301",103139,"Low Risk","Improper food storage"
77693,"20170810",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77693,"20170810",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
77693,"20170810",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77693,"20170810",103131,"Moderate Risk","Moderate risk vermin infestation"
77693,"20170810",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77693,"20150908",103150,"Low Risk","Improper or defective plumbing"
77693,"20150908",103133,"Moderate Risk","Foods not protected from contamination"
77693,"20150908",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77693,"20150908",103145,"Low Risk","Improper storage of equipment utensils or linens"
77693,"20150908",103114,"High Risk","High risk vermin infestation"
77703,"20180410",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77703,"20180410",103131,"Moderate Risk","Moderate risk vermin infestation"
77703,"20180410",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77713,"20160727",103139,"Low Risk","Improper food storage"
77713,"20160727",103143,"Low Risk","Inadequate warewashing facilities or equipment"
77713,"20160727",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77713,"20160727",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77713,"20170802",103156,"Low Risk","Permit license or inspection report not posted"
77713,"20170802",103103,"High Risk","High risk food holding temperature "
77713,"20170802",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77713,"20170802",103139,"Low Risk","Improper food storage"
77713,"20170802",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
77713,"20170802",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77713,"20170802",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77714,"20160629",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77714,"20160629",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77714,"20160629",103156,"Low Risk","Permit license or inspection report not posted"
77731,"20170403",103102,"High Risk","Unclean hands or improper use of gloves"
77731,"20170403",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77731,"20180103",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77738,"20180604",103138,"Low Risk","Improper storage use or identification of toxic substances"
77738,"20180604",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77738,"20180604",103129,"Moderate Risk","Insufficient hot water or running water"
77738,"20180604",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77738,"20180604",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77738,"20161207",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77738,"20161207",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77738,"20161207",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77738,"20161207",103129,"Moderate Risk","Insufficient hot water or running water"
77738,"20170630",103150,"Low Risk","Improper or defective plumbing"
77738,"20170630",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77738,"20170630",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77738,"20170630",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77738,"20170630",103157,"Low Risk","Food safety certificate or food handler card not available"
77738,"20160229",103129,"Moderate Risk","Insufficient hot water or running water"
77738,"20160229",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77738,"20160229",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
77738,"20160229",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77750,"20161003",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77750,"20151117",103131,"Moderate Risk","Moderate risk vermin infestation"
77750,"20171212",103142,"Low Risk","Unclean nonfood contact surfaces"
77755,"20171026",103131,"Moderate Risk","Moderate risk vermin infestation"
77755,"20171026",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77755,"20171026",103120,"Moderate Risk","Moderate risk food holding temperature "
77755,"20171026",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77755,"20160527",103165,"Low Risk","No plan review or Building Permit"
77755,"20160527",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77755,"20160527",103157,"Low Risk","Food safety certificate or food handler card not available"
77755,"20160527",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
77755,"20160527",103103,"High Risk","High risk food holding temperature "
77755,"20160527",103139,"Low Risk","Improper food storage"
77760,"20161101",103139,"Low Risk","Improper food storage"
77760,"20161101",103131,"Moderate Risk","Moderate risk vermin infestation"
77760,"20161101",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77760,"20171117",103138,"Low Risk","Improper storage use or identification of toxic substances"
77760,"20171117",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77760,"20171117",103156,"Low Risk","Permit license or inspection report not posted"
77760,"20150930",103157,"Low Risk","Food safety certificate or food handler card not available"
77760,"20150930",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77761,"20160615",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77761,"20160615",103159,"Low Risk","Worker safety hazards"
77761,"20171025",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77761,"20171025",103103,"High Risk","High risk food holding temperature "
77761,"20171025",103133,"Moderate Risk","Foods not protected from contamination"
77767,"20180529",103114,"High Risk","High risk vermin infestation"
77767,"20180529",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77767,"20180529",103108,"High Risk","Contaminated or adulterated food"
77767,"20161128",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77767,"20161128",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77767,"20161128",103120,"Moderate Risk","Moderate risk food holding temperature "
77767,"20161128",103114,"High Risk","High risk vermin infestation"
77767,"20171023",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77767,"20171023",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77767,"20171023",103123,"Moderate Risk","Food in poor condition"
77769,"20171027",103142,"Low Risk","Unclean nonfood contact surfaces"
77769,"20171027",103120,"Moderate Risk","Moderate risk food holding temperature "
77769,"20171027",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77769,"20171027",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77769,"20160420",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77769,"20160420",103120,"Moderate Risk","Moderate risk food holding temperature "
77769,"20160420",103157,"Low Risk","Food safety certificate or food handler card not available"
77772,"20160922",103161,"Low Risk","Low risk vermin infestation"
77772,"20160922",103133,"Moderate Risk","Foods not protected from contamination"
77772,"20160922",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77772,"20160922",103142,"Low Risk","Unclean nonfood contact surfaces"
77772,"20171023",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77772,"20171023",103107,"High Risk","Improper reheating of food"
77772,"20171023",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77772,"20171023",103133,"Moderate Risk","Foods not protected from contamination"
77772,"20160307",103138,"Low Risk","Improper storage use or identification of toxic substances"
77772,"20160307",103142,"Low Risk","Unclean nonfood contact surfaces"
77772,"20160307",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77772,"20160307",103148,"Low Risk","No thermometers or uncalibrated thermometers "
77772,"20160307",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77772,"20160307",103161,"Low Risk","Low risk vermin infestation"
77772,"20160307",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77778,"20170104",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77778,"20170104",103150,"Low Risk","Improper or defective plumbing"
77778,"20170104",103133,"Moderate Risk","Foods not protected from contamination"
77778,"20170104",103114,"High Risk","High risk vermin infestation"
77778,"20170104",103148,"Low Risk","No thermometers or uncalibrated thermometers "
77778,"20170810",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77778,"20170810",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77778,"20170810",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77778,"20170810",103133,"Moderate Risk","Foods not protected from contamination"
77778,"20170810",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77778,"20170810",103158,"Low Risk","Unpermitted food facility"
77778,"20160502",103131,"Moderate Risk","Moderate risk vermin infestation"
77778,"20160502",103102,"High Risk","Unclean hands or improper use of gloves"
77778,"20160502",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
77778,"20160502",103133,"Moderate Risk","Foods not protected from contamination"
77778,"20180201",103130,"Moderate Risk","Inadequate sewage or wastewater disposal"
77778,"20180201",103103,"High Risk","High risk food holding temperature "
77778,"20180201",103145,"Low Risk","Improper storage of equipment utensils or linens"
77781,"20180612",103120,"Moderate Risk","Moderate risk food holding temperature "
77781,"20180612",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77781,"20180612",103157,"Low Risk","Food safety certificate or food handler card not available"
77781,"20170117",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77781,"20160512",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77789,"20160909",103101,"High Risk","Unreported or unrestricted ill employee with communicable disease"
77789,"20161028",103103,"High Risk","High risk food holding temperature "
77789,"20161028",103143,"Low Risk","Inadequate warewashing facilities or equipment"
77789,"20161028",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
77789,"20160909",103133,"Moderate Risk","Foods not protected from contamination"
77789,"20160909",103150,"Low Risk","Improper or defective plumbing"
77789,"20160909",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77789,"20160909",103132,"Moderate Risk","Improper thawing methods "
77789,"20161028",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
77791,"20170602",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77791,"20170602",103120,"Moderate Risk","Moderate risk food holding temperature "
77791,"20160420",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77791,"20160420",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77799,"20170707",103138,"Low Risk","Improper storage use or identification of toxic substances"
77799,"20170707",103120,"Moderate Risk","Moderate risk food holding temperature "
77799,"20171201",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77826,"20170912",103118,"Moderate Risk","Employee eating or smoking"
77826,"20170912",103103,"High Risk","High risk food holding temperature "
77826,"20170912",103142,"Low Risk","Unclean nonfood contact surfaces"
77826,"20160318",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77826,"20160318",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77826,"20160318",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
77826,"20160318",103156,"Low Risk","Permit license or inspection report not posted"
77826,"20160318",103103,"High Risk","High risk food holding temperature "
77826,"20160318",103105,"High Risk","Improper cooling methods"
77826,"20160318",103139,"Low Risk","Improper food storage"
77850,"20161011",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77850,"20161011",103103,"High Risk","High risk food holding temperature "
77850,"20161011",103114,"High Risk","High risk vermin infestation"
77850,"20161011",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77850,"20161011",103157,"Low Risk","Food safety certificate or food handler card not available"
77850,"20161011",103133,"Moderate Risk","Foods not protected from contamination"
77850,"20171102",103120,"Moderate Risk","Moderate risk food holding temperature "
77850,"20171102",103147,"Low Risk","Inadequate ventilation or lighting"
77850,"20171102",103132,"Moderate Risk","Improper thawing methods "
77850,"20171102",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77850,"20171102",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77850,"20171218",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77852,"20180130",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77852,"20180130",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77852,"20180130",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77852,"20180130",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77852,"20180130",103139,"Low Risk","Improper food storage"
77852,"20180208",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77852,"20180208",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77858,"20160908",103142,"Low Risk","Unclean nonfood contact surfaces"
77858,"20160908",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77858,"20160308",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77858,"20171130",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77858,"20171130",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77901,"20180416",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77901,"20180416",103139,"Low Risk","Improper food storage"
77901,"20180416",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
77901,"20180416",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77901,"20180416",103150,"Low Risk","Improper or defective plumbing"
77901,"20170706",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77901,"20170706",103131,"Moderate Risk","Moderate risk vermin infestation"
77901,"20170706",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
77913,"20170130",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77913,"20170130",103139,"Low Risk","Improper food storage"
77913,"20170130",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77913,"20170830",103139,"Low Risk","Improper food storage"
77913,"20170830",103143,"Low Risk","Inadequate warewashing facilities or equipment"
77916,"20171011",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77916,"20150721",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77916,"20150721",103157,"Low Risk","Food safety certificate or food handler card not available"
77951,"20160810",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
77951,"20160810",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77951,"20160810",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77951,"20160810",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77951,"20160810",103139,"Low Risk","Improper food storage"
77951,"20180226",103145,"Low Risk","Improper storage of equipment utensils or linens"
77951,"20180226",103103,"High Risk","High risk food holding temperature "
77955,"20160819",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77958,"20170823",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77958,"20170823",103147,"Low Risk","Inadequate ventilation or lighting"
77958,"20170823",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77958,"20170823",103143,"Low Risk","Inadequate warewashing facilities or equipment"
77958,"20170823",103161,"Low Risk","Low risk vermin infestation"
77958,"20160608",103102,"High Risk","Unclean hands or improper use of gloves"
77958,"20160608",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77958,"20160608",103129,"Moderate Risk","Insufficient hot water or running water"
77958,"20160608",103131,"Moderate Risk","Moderate risk vermin infestation"
77960,"20180606",103150,"Low Risk","Improper or defective plumbing"
77960,"20180606",103103,"High Risk","High risk food holding temperature "
77960,"20180606",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77960,"20180606",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77960,"20170105",103131,"Moderate Risk","Moderate risk vermin infestation"
77960,"20170105",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77960,"20170105",103103,"High Risk","High risk food holding temperature "
77960,"20170105",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77960,"20170105",103133,"Moderate Risk","Foods not protected from contamination"
77960,"20170105",103157,"Low Risk","Food safety certificate or food handler card not available"
77960,"20160602",103109,"High Risk","Unclean or unsanitary food contact surfaces"
77960,"20160602",103133,"Moderate Risk","Foods not protected from contamination"
77960,"20160602",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77960,"20160602",103120,"Moderate Risk","Moderate risk food holding temperature "
77973,"20170829",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
77973,"20170829",103147,"Low Risk","Inadequate ventilation or lighting"
77973,"20170829",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77973,"20170829",103132,"Moderate Risk","Improper thawing methods "
77973,"20170829",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77973,"20150721",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77973,"20150721",103108,"High Risk","Contaminated or adulterated food"
77973,"20160420",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
77973,"20160420",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
77973,"20160420",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
77973,"20160420",103133,"Moderate Risk","Foods not protected from contamination"
77973,"20160420",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
77973,"20160420",103120,"Moderate Risk","Moderate risk food holding temperature "
78018,"20170106",103157,"Low Risk","Food safety certificate or food handler card not available"
78018,"20170106",103133,"Moderate Risk","Foods not protected from contamination"
78018,"20170106",103129,"Moderate Risk","Insufficient hot water or running water"
78018,"20170106",103103,"High Risk","High risk food holding temperature "
78018,"20180301",103160,"Low Risk","Inadequate HACCP plan record keeping"
78018,"20180301",103139,"Low Risk","Improper food storage"
78018,"20180301",103120,"Moderate Risk","Moderate risk food holding temperature "
78019,"20170227",103133,"Moderate Risk","Foods not protected from contamination"
78019,"20170227",103105,"High Risk","Improper cooling methods"
78019,"20170227",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
78019,"20170227",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
78019,"20170227",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
78019,"20170227",103103,"High Risk","High risk food holding temperature "
78019,"20170721",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
78019,"20170721",103148,"Low Risk","No thermometers or uncalibrated thermometers "
78019,"20170721",103105,"High Risk","Improper cooling methods"
78028,"20170721",103105,"High Risk","Improper cooling methods"
78028,"20170721",103139,"Low Risk","Improper food storage"
78028,"20170721",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
78028,"20170721",103161,"Low Risk","Low risk vermin infestation"
78028,"20170721",103132,"Moderate Risk","Improper thawing methods "
78028,"20160609",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
78028,"20160609",103156,"Low Risk","Permit license or inspection report not posted"
78028,"20160609",103157,"Low Risk","Food safety certificate or food handler card not available"
78028,"20160609",103114,"High Risk","High risk vermin infestation"
78060,"20171026",103109,"High Risk","Unclean or unsanitary food contact surfaces"
78060,"20171026",103139,"Low Risk","Improper food storage"
78060,"20171026",103131,"Moderate Risk","Moderate risk vermin infestation"
78060,"20171026",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
78060,"20171026",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
78060,"20150713",103142,"Low Risk","Unclean nonfood contact surfaces"
78060,"20150713",103133,"Moderate Risk","Foods not protected from contamination"
78060,"20150713",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
78060,"20150713",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
78060,"20150713",103120,"Moderate Risk","Moderate risk food holding temperature "
78063,"20161005",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
78063,"20161005",103131,"Moderate Risk","Moderate risk vermin infestation"
78063,"20161005",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
78063,"20161005",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
78063,"20170913",103161,"Low Risk","Low risk vermin infestation"
78063,"20170913",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
78063,"20170913",103133,"Moderate Risk","Foods not protected from contamination"
78063,"20170913",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
78063,"20160425",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
78063,"20160425",103105,"High Risk","Improper cooling methods"
78063,"20160425",103142,"Low Risk","Unclean nonfood contact surfaces"
78070,"20170117",103109,"High Risk","Unclean or unsanitary food contact surfaces"
78070,"20170117",103150,"Low Risk","Improper or defective plumbing"
78070,"20170117",103137,"Low Risk","Improperly washed fruits and vegetables"
78070,"20170117",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
